participant_id,file_id,annotation_id,frame_start,frame_end,activity,chunk_id
6,vp6/run1_2018-05-23-10-21-45.kinect_color,85,21335,21345,eating,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,86,21386,21419,placing_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,87,22938,22983,pressing_automation_button,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,87,22983,23008,pressing_automation_button,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,88,23159,23204,fetching_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,88,23204,23249,fetching_an_object,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,88,23249,23294,fetching_an_object,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,88,23294,23303,fetching_an_object,3
6,vp6/run1_2018-05-23-10-21-45.kinect_color,89,23303,23348,opening_bottle,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,89,23348,23376,opening_bottle,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,90,23376,23422,drinking,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,90,23422,23456,drinking,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,91,23456,23502,closing_bottle,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,91,23502,23507,closing_bottle,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,92,23507,23549,placing_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,93,23549,23583,using_multimedia_display,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,94,23852,23898,fetching_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,94,23898,23902,fetching_an_object,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,95,23902,23948,talking_on_phone,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,95,23948,23993,talking_on_phone,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,95,23993,24038,talking_on_phone,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,95,24038,24085,talking_on_phone,3
6,vp6/run1_2018-05-23-10-21-45.kinect_color,95,24085,24103,talking_on_phone,4
6,vp6/run1_2018-05-23-10-21-45.kinect_color,96,24103,24140,fetching_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,97,24140,24185,putting_on_sunglasses,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,97,24185,24210,putting_on_sunglasses,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,98,24220,24265,placing_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,98,24265,24311,placing_an_object,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,98,24311,24313,placing_an_object,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,99,24504,24516,pressing_automation_button,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,100,24529,24552,taking_off_sunglasses,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,101,24552,24582,placing_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,102,24582,24627,using_multimedia_display,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,102,24627,24652,using_multimedia_display,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24703,24747,sitting_still,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24747,24793,sitting_still,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24793,24838,sitting_still,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24838,24883,sitting_still,3
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24883,24930,sitting_still,4
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24930,24976,sitting_still,5
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,24976,25021,sitting_still,6
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25021,25067,sitting_still,7
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25067,25112,sitting_still,8
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25112,25157,sitting_still,9
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25157,25204,sitting_still,10
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25204,25249,sitting_still,11
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25249,25294,sitting_still,12
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25294,25339,sitting_still,13
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25339,25385,sitting_still,14
6,vp6/run1_2018-05-23-10-21-45.kinect_color,103,25385,25392,sitting_still,15
6,vp6/run1_2018-05-23-10-21-45.kinect_color,104,25392,25438,taking_off_jacket,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,104,25438,25483,taking_off_jacket,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,104,25483,25529,taking_off_jacket,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,104,25529,25575,taking_off_jacket,3
6,vp6/run1_2018-05-23-10-21-45.kinect_color,104,25575,25603,taking_off_jacket,4
6,vp6/run1_2018-05-23-10-21-45.kinect_color,105,25603,25648,fetching_an_object,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,105,25648,25658,fetching_an_object,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,106,25670,25680,using_multimedia_display,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,107,25726,25736,using_multimedia_display,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,25750,25795,sitting_still,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,25795,25840,sitting_still,1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,25840,25886,sitting_still,2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,25886,25932,sitting_still,3
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,25932,25977,sitting_still,4
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,25977,26023,sitting_still,5
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26023,26068,sitting_still,6
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26068,26113,sitting_still,7
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26113,26158,sitting_still,8
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26158,26203,sitting_still,9
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26203,26249,sitting_still,10
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26249,26294,sitting_still,11
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26294,26339,sitting_still,12
6,vp6/run1_2018-05-23-10-21-45.kinect_color,108,26339,26362,sitting_still,13
6,vp6/run1_2018-05-23-10-21-45.kinect_color,109,26382,26399,pressing_automation_button,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,110,26679,26724,looking_or_moving_around (e.g. searching),0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,110,26724,26769,looking_or_moving_around (e.g. searching),1
6,vp6/run1_2018-05-23-10-21-45.kinect_color,110,26769,26787,looking_or_moving_around (e.g. searching),2
6,vp6/run1_2018-05-23-10-21-45.kinect_color,111,26801,26842,unfastening_seat_belt,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,112,26857,26864,using_multimedia_display,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,113,26872,26913,opening_door_inside,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,114,26913,26958,exiting_car,0
6,vp6/run1_2018-05-23-10-21-45.kinect_color,114,26958,26975,exiting_car,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,0,79,103,opening_door_outside,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,1,103,143,entering_car,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,2,143,157,closing_door_inside,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,3,181,226,fastening_seat_belt,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,3,226,247,fastening_seat_belt,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,4,628,635,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,5,3395,3401,pressing_automation_button,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,6,3486,3493,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3504,3550,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3550,3595,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3595,3641,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3641,3686,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3686,3732,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3732,3778,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3778,3824,sitting_still,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,7,3824,3865,sitting_still,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,8,4276,4282,pressing_automation_button,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,9,4365,4411,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,9,4411,4421,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,10,4421,4466,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,10,4466,4488,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,11,4510,4528,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4528,4573,reading_magazine,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4573,4618,reading_magazine,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4618,4664,reading_magazine,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4664,4710,reading_magazine,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4710,4755,reading_magazine,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4755,4802,reading_magazine,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4802,4847,reading_magazine,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,12,4847,4857,reading_magazine,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,13,4857,4885,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,14,4889,4934,writing,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,14,4934,4980,writing,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,14,4980,5027,writing,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,14,5027,5073,writing,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,14,5073,5118,writing,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,14,5118,5134,writing,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,15,5134,5147,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,16,5214,5258,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,17,5265,5275,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,18,5295,5341,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,18,5341,5389,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,18,5389,5434,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,18,5434,5480,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,18,5480,5520,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,19,5520,5563,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5563,5608,putting_on_jacket,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5608,5653,putting_on_jacket,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5653,5698,putting_on_jacket,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5698,5745,putting_on_jacket,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5745,5790,putting_on_jacket,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5790,5836,putting_on_jacket,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5836,5881,putting_on_jacket,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5881,5925,putting_on_jacket,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5925,5971,putting_on_jacket,8
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,5971,6017,putting_on_jacket,9
6,vp6/run2_2018-05-23-11-05-00.kinect_color,20,6017,6025,putting_on_jacket,10
6,vp6/run2_2018-05-23-11-05-00.kinect_color,21,6025,6070,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,21,6070,6116,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,21,6116,6161,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,21,6161,6168,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,22,6176,6185,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,23,6595,6640,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,23,6640,6647,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,24,6647,6693,putting_on_sunglasses,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,24,6693,6738,putting_on_sunglasses,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,24,6738,6784,putting_on_sunglasses,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,24,6784,6807,putting_on_sunglasses,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,25,6846,6853,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,26,6868,6905,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,6905,6950,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,6950,6996,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,6996,7041,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7041,7087,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7087,7132,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7132,7178,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7178,7223,sitting_still,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7223,7270,sitting_still,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7270,7315,sitting_still,8
6,vp6/run2_2018-05-23-11-05-00.kinect_color,27,7315,7321,sitting_still,9
6,vp6/run2_2018-05-23-11-05-00.kinect_color,28,7321,7367,looking_or_moving_around (e.g. searching),0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,28,7367,7380,looking_or_moving_around (e.g. searching),1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,29,7380,7426,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,29,7426,7458,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7458,7504,eating,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7504,7549,eating,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7549,7595,eating,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7595,7640,eating,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7640,7685,eating,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7685,7730,eating,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7730,7775,eating,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7775,7822,eating,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7822,7867,eating,8
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7867,7912,eating,9
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7912,7957,eating,10
6,vp6/run2_2018-05-23-11-05-00.kinect_color,30,7957,7986,eating,11
6,vp6/run2_2018-05-23-11-05-00.kinect_color,31,7986,8022,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,32,8408,8417,pressing_automation_button,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,33,8736,8782,opening_bottle,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,33,8782,8799,opening_bottle,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,34,8799,8844,drinking,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,34,8844,8890,drinking,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,34,8890,8911,drinking,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,35,8911,8957,closing_bottle,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,35,8957,8965,closing_bottle,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,36,8965,9011,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,36,9011,9033,placing_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,37,9041,9049,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,38,9139,9184,taking_off_sunglasses,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,38,9184,9217,taking_off_sunglasses,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,39,9217,9263,putting_on_sunglasses,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,39,9263,9305,putting_on_sunglasses,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,40,9370,9383,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9396,9442,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9442,9488,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9488,9534,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9534,9578,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9578,9624,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9624,9670,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9670,9717,sitting_still,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9717,9761,sitting_still,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9761,9806,sitting_still,8
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9806,9852,sitting_still,9
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9852,9898,sitting_still,10
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9898,9943,sitting_still,11
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9943,9988,sitting_still,12
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,9988,10033,sitting_still,13
6,vp6/run2_2018-05-23-11-05-00.kinect_color,41,10033,10063,sitting_still,14
6,vp6/run2_2018-05-23-11-05-00.kinect_color,42,10472,10486,pressing_automation_button,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,43,10613,10624,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10661,10707,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10707,10752,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10752,10798,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10798,10843,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10843,10889,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10889,10935,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10935,10980,sitting_still,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,10980,11026,sitting_still,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11026,11071,sitting_still,8
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11071,11117,sitting_still,9
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11117,11163,sitting_still,10
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11163,11208,sitting_still,11
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11208,11253,sitting_still,12
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11253,11298,sitting_still,13
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11298,11343,sitting_still,14
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11343,11388,sitting_still,15
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11388,11433,sitting_still,16
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11433,11478,sitting_still,17
6,vp6/run2_2018-05-23-11-05-00.kinect_color,44,11478,11515,sitting_still,18
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11587,11633,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11633,11679,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11679,11725,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11725,11771,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11771,11816,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11816,11861,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11861,11907,sitting_still,6
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11907,11952,sitting_still,7
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11952,11997,sitting_still,8
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,11997,12042,sitting_still,9
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12042,12087,sitting_still,10
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12087,12134,sitting_still,11
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12134,12179,sitting_still,12
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12179,12224,sitting_still,13
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12224,12270,sitting_still,14
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12270,12315,sitting_still,15
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12315,12361,sitting_still,16
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12361,12406,sitting_still,17
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12406,12451,sitting_still,18
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12451,12496,sitting_still,19
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12496,12541,sitting_still,20
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12541,12587,sitting_still,21
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12587,12633,sitting_still,22
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12633,12678,sitting_still,23
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12678,12724,sitting_still,24
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12724,12769,sitting_still,25
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12769,12815,sitting_still,26
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12815,12860,sitting_still,27
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12860,12906,sitting_still,28
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12906,12951,sitting_still,29
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12951,12996,sitting_still,30
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,12996,13041,sitting_still,31
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,13041,13086,sitting_still,32
6,vp6/run2_2018-05-23-11-05-00.kinect_color,45,13086,13091,sitting_still,33
6,vp6/run2_2018-05-23-11-05-00.kinect_color,46,13106,13119,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,47,13125,13170,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,47,13170,13207,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,48,13207,13243,opening_bottle,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,49,13243,13289,drinking,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,49,13289,13301,drinking,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,50,13301,13345,closing_bottle,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,51,13345,13373,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,52,13373,13419,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,52,13419,13425,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,53,13425,13470,eating,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,53,13470,13503,eating,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,54,13503,13542,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,55,13557,13565,using_multimedia_display,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,56,13582,13628,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,56,13628,13673,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,56,13673,13718,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,56,13718,13763,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,56,13763,13808,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,56,13808,13819,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,57,13843,13888,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,58,13888,13934,interacting_with_phone,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,58,13934,13955,interacting_with_phone,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,59,13955,13998,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,60,14277,14323,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,60,14323,14368,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,60,14368,14413,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,60,14413,14458,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,60,14458,14474,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,61,14497,14543,interacting_with_phone,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,62,14543,14588,placing_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,62,14588,14622,placing_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,63,14622,14667,sitting_still,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,63,14667,14713,sitting_still,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,63,14713,14758,sitting_still,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,63,14758,14804,sitting_still,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,63,14804,14849,sitting_still,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,63,14849,14868,sitting_still,5
6,vp6/run2_2018-05-23-11-05-00.kinect_color,64,14868,14913,fetching_an_object,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,64,14913,14918,fetching_an_object,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,65,14918,14963,eating,0
6,vp6/run2_2018-05-23-11-05-00.kinect_color,65,14963,15009,eating,1
6,vp6/run2_2018-05-23-11-05-00.kinect_color,65,15009,15054,eating,2
6,vp6/run2_2018-05-23-11-05-00.kinect_color,65,15054,15099,eating,3
6,vp6/run2_2018-05-23-11-05-00.kinect_color,65,15099,15144,eating,4
6,vp6/run2_2018-05-23-11-05-00.kinect_color,65,15144,15167,eating,5
